curveID,date,taxon,temp_acclim,light_acclim,vpd_acclim,patm_acclim,co2_acclim,Photo,Tleaf,gsw,Ci,Qin,VPDleaf,CO2_r,patm,z,PPFD
38,20210315 15:18:33,BOOF,20,250,1000,,420,14.97753859,13.29175161,0.429832305,333.5140505,599.9913871,1.022758637,420.0063226,,85,600
38,20210315 15:28:33,BOOF,20,250,1000,,420,16.76360409,15.49285806,0.431520813,323.269959,599.9892258,1.181214048,420.0042581,,85,600
38,20210315 15:46:11,BOOF,20,250,1000,,420,18.35676409,18.35510323,0.50368889,329.2905031,600.0002258,1.449879622,420.0105806,,85,600
38,20210315 15:56:11,BOOF,20,250,1000,,420,19.50837224,21.08688065,0.519907288,325.7150512,600.0008065,1.510028933,420.0085806,,85,600
38,20210315 16:06:53,BOOF,20,250,1000,,420,20.37851021,24.08311613,0.615704179,331.2947863,599.9734194,1.508087634,419.9862258,,85,600
38,20210315 16:17:30,BOOF,20,250,1000,,420,20.44547681,26.76055333,0.788535236,341.8964307,600.0053333,1.511353266,419.9993667,,85,600
38,20210315 16:28:20,BOOF,20,250,1000,,420,19.84988429,29.45219032,0.946550855,349.8704316,599.9831935,1.508703033,420.0159355,,85,600
38,20210315 16:38:47,BOOF,20,250,1000,,420,18.87892346,31.84116667,1.138457516,356.9366952,600.0016,1.54674091,420.0140333,,85,600
38,20210315 16:48:48,BOOF,20,250,1000,,420,17.81083595,33.14239,1.302799764,359.5052942,600.0037333,1.84014989,419.9926667,,85,600
39,20210315 17:43:21,HOVU,20,250,1000,,420,15.72048971,13.51494194,0.318662859,315.0004003,600.0045806,1.19646964,419.9973548,,85,600
39,20210315 17:53:21,HOVU,20,250,1000,,420,17.02149784,15.94669,0.259100378,286.1585,600.0113667,1.460890215,420.0024333,,85,600
39,20210315 18:03:24,HOVU,20,250,1000,,420,18.17056579,19.19061613,0.242359006,269.9711514,600.002129,1.502058882,419.9843548,,85,600
39,20210315 18:13:24,HOVU,20,250,1000,,420,19.92165449,22.24713667,0.308413186,284.0776461,599.9675,1.505430366,420.0026,,85,600
39,20210315 18:23:25,HOVU,20,250,1000,,420,20.53324821,25.45334839,0.338511843,289.3738951,600.0032903,1.512564674,419.9938387,,85,600
39,20210315 18:33:42,HOVU,20,250,1000,,420,20.30811409,28.75413871,0.358622067,295.813225,599.9999032,1.515832351,419.9967419,,85,600
39,20210315 18:43:43,HOVU,20,250,1000,,420,19.97282634,31.72268333,0.339996534,292.0400017,599.9980333,1.639689253,420.0166333,,85,600
39,20210315 18:53:44,HOVU,20,250,1000,,420,18.28810042,34.25778667,0.410001658,311.5363822,600.0066,2.242440305,419.991,,85,600
39,20210315 19:04:36,HOVU,20,250,1000,,420,14.96782676,37.14747,0.371774627,316.1352128,599.9866667,3.099144653,419.9773667,,85,600
40,20210316 14:47:48,RASA,10,250,1000,,420,13.11406869,5.146737667,0.230764463,308.7318719,599.9977667,0.738620969,420.0034667,,85,600
40,20210316 14:57:49,RASA,10,250,1000,,420,15.77639246,7.137573,0.243828523,292.4043739,600.0012,0.841167899,420.0010333,,85,600
40,20210316 15:07:49,RASA,10,250,1000,,420,18.85416805,9.738543667,0.255115921,273.1557302,600.0020667,0.997286489,419.9850667,,85,600
40,20210316 15:17:50,RASA,10,250,1000,,420,21.36071163,12.70035667,0.27829663,264.4090416,599.9914333,1.197521055,419.9971667,,85,600
40,20210316 15:27:50,RASA,10,250,1000,,420,23.16201302,15.56526667,0.307299013,263.0331242,600.0019333,1.418571081,420.0037,,85,600
40,20210316 15:37:51,RASA,10,250,1000,,420,23.55002313,18.62881935,0.309507556,260.789886,599.9903548,1.51528946,419.971,,85,600
40,20210316 15:47:56,RASA,10,250,1000,,420,23.83922974,22.59932333,0.334051178,267.7753659,599.9819667,1.513757727,419.9846667,,85,600
40,20210316 15:57:57,RASA,10,250,1000,,420,23.8026772,25.71847667,0.424977021,290.4838976,600.0098333,1.69676091,420.0082,,85,600
40,20210316 16:07:57,RASA,10,250,1000,,420,22.70870324,28.23101333,0.480235216,303.1750978,600.0010667,1.990941798,419.9959667,,85,600
40,20210316 16:17:58,RASA,10,250,1000,,420,20.7771288,30.82609333,0.463901093,306.2892114,600.0051,2.429991676,419.9968,,85,600
41,20210316 17:15:24,BOOF,10,250,1000,,420,12.25838461,5.156332333,0.469172869,358.784021,600.0207333,0.64378797,419.9897,,85,600
41,20210316 17:25:24,BOOF,10,250,1000,,420,15.24061248,7.666366667,0.45301247,342.3965677,600.0018667,0.772964202,419.9957667,,85,600
41,20210316 17:35:25,BOOF,10,250,1000,,420,17.87440046,10.43332333,0.397965702,320.1899186,599.9992333,0.96038613,419.9978667,,85,600
41,20210316 17:45:26,BOOF,10,250,1000,,420,20.13125966,13.66436,0.386438524,304.5607341,599.9884333,1.197177782,419.9912667,,85,600
41,20210316 17:55:26,BOOF,10,250,1000,,420,21.54514563,16.57268,0.409241049,300.4247322,600.0110333,1.426810173,420.0148,,85,600
41,20210316 18:05:27,BOOF,10,250,1000,,420,22.15148203,19.7276871,0.475671069,308.4790396,600.0202903,1.506887301,419.9916774,,85,600
41,20210316 18:17:40,BOOF,10,250,1000,,420,22.2825542,23.16606667,0.571147203,319.8536141,599.9952333,1.506494619,419.9854333,,85,600
41,20210316 18:29:47,BOOF,10,250,1000,,420,21.51507345,26.33330667,0.660540656,330.4522967,599.996,1.522471859,420.0064333,,85,600
41,20210316 18:42:22,BOOF,10,250,1000,,420,20.29752276,28.90274516,0.74226573,337.644377,599.9901935,1.7893995,419.9871613,,85,600
42,20210317 11:53:50,HOVU,10,250,1000,,420,13.00803595,4.743592258,0.185316304,288.2774169,600.006871,0.732474474,419.9882581,,85,600
42,20210317 12:03:51,HOVU,10,250,1000,,420,15.45806513,7.254570323,0.188071396,265.6081945,600.0027097,0.87119741,420.0138065,,85,600
42,20210317 12:13:51,HOVU,10,250,1000,,420,17.1545229,10.16278333,0.197703799,255.2981866,599.9963667,1.054827068,420.0031333,,85,600
42,20210317 12:23:52,HOVU,10,250,1000,,420,18.41096067,13.03415806,0.202276456,245.8531693,599.9589355,1.272742657,420.0112581,,85,600
42,20210317 12:33:52,HOVU,10,250,1000,,420,18.38323153,16.33409355,0.18266175,229.3362808,599.9910645,1.514121325,419.9983226,,85,600
42,20210317 12:43:53,HOVU,10,250,1000,,420,16.90117287,19.89428667,0.149988214,212.072514,600.0035,1.516120094,420.0085667,,85,600
42,20210317 12:53:54,HOVU,10,250,1000,,420,16.33456857,23.66369,0.147754715,215.8819314,600.0224,1.541632778,419.9922667,,85,600
42,20210317 13:03:54,HOVU,10,250,1000,,420,16.70948699,26.35651667,0.178839536,240.0126655,600.0201667,1.942682934,419.9920333,,85,600
42,20210317 13:15:09,HOVU,10,250,1000,,420,16.29812118,29.64923226,0.207488039,260.3899686,600.0308065,2.491654409,420.0110968,,85,600
42,20210317 13:25:09,HOVU,10,250,1000,,420,14.14400542,33.00709,0.195569867,267.9333772,600.0267,3.248911593,420.0021667,,85,600
43,20210317 14:16:27,RASA,30,250,1000,,420,15.31793218,10.74459355,1.022216921,372.671956,600.0222903,0.792810513,419.994129,,85,600
43,20210317 14:26:28,RASA,30,250,1000,,420,17.9891104,13.18125667,0.971130271,362.9766185,600.0123333,0.946250673,419.9879667,,85,600
43,20210317 14:36:28,RASA,30,250,1000,,420,20.64958915,16.11974333,0.924432755,352.3967305,599.9986,1.161712113,419.9813667,,85,600
43,20210317 14:46:29,RASA,30,250,1000,,420,22.62643446,19.25233548,0.880124965,342.8685829,600.0195161,1.436629534,420.0006452,,85,600
43,20210317 14:56:30,RASA,30,250,1000,,420,23.56951212,22.37405484,0.880445907,339.5612204,600.0179677,1.507640019,419.9793871,,85,600
43,20210317 15:06:30,RASA,30,250,1000,,420,23.86133796,25.59200667,0.855402549,337.4361763,600.0110667,1.512378573,419.9952333,,85,600
43,20210317 15:16:43,RASA,30,250,1000,,420,22.8206903,28.84910333,0.821051131,338.6696374,599.9925,1.515978524,419.9848667,,85,600
43,20210317 15:26:43,RASA,30,250,1000,,420,21.44546589,31.89570645,0.77740192,338.5593224,599.9904839,1.762750834,419.9926452,,85,600
43,20210317 15:36:44,RASA,30,250,1000,,420,19.7928033,34.32744333,0.758827112,337.9333197,599.9724,2.370287724,420.0103333,,85,600
44,20210317 16:50:48,RASA,30,250,1000,,420,18.30695447,14.07009667,1.419528365,371.440657,599.9981,0.883106781,419.9938667,,85,600
44,20210317 17:00:48,RASA,30,250,1000,,420,20.89188873,16.60980667,1.234381675,360.731119,600.0084,1.090173269,420.0013333,,85,600
44,20210317 17:10:49,RASA,30,250,1000,,420,23.24303329,19.56438387,1.09770057,349.4166106,599.979,1.364238897,420.0039355,,85,600
44,20210317 17:20:49,RASA,30,250,1000,,420,24.66089098,22.92109355,1.011531259,341.7770327,599.9941613,1.510765928,419.9830968,,85,600
44,20210317 17:30:50,RASA,30,250,1000,,420,25.06924507,26.39062,0.944922242,338.0217968,599.9892667,1.513571227,419.9887333,,85,600
44,20210317 17:40:54,RASA,30,250,1000,,420,24.05871799,29.56619677,0.890771917,338.4020945,600.010871,1.513339934,420.0009032,,85,600
44,20210317 17:50:55,RASA,30,250,1000,,420,22.31896908,32.63136129,0.8484421,340.6431543,600.001,1.602921842,419.9974516,,85,600
44,20210317 18:01:27,RASA,30,250,1000,,420,20.54161655,35.20754333,0.865567623,340.5235645,600.0065333,2.339260782,420.0084,,85,600
44,20210317 18:13:00,RASA,30,250,1000,,420,19.17355155,37.56653667,0.880883773,339.203445,600.0189333,3.041837974,420.0107,,85,600
45,20210318 13:55:08,BOOF,30,250,1000,,420,11.79175053,14.36684839,0.321422048,336.6795693,599.9989032,1.240405971,420.0152258,,85,600
45,20210318 14:05:08,BOOF,30,250,1000,,420,12.91757953,16.86021613,0.311640065,326.0787297,600.0070323,1.469357497,420.0021613,,85,600
45,20210318 14:15:14,BOOF,30,250,1000,,420,13.52997731,20.00926129,0.320493871,323.6925359,599.9989355,1.508261012,419.9823548,,85,600
45,20210318 14:25:14,BOOF,30,250,1000,,420,13.80597482,23.30454,0.319479885,321.6923001,600.0027667,1.51072533,419.9866,,85,600
45,20210318 14:35:15,BOOF,30,250,1000,,420,13.48471364,26.64447333,0.311435088,321.9460226,599.9848333,1.511922939,419.9973,,85,600
45,20210318 14:45:21,BOOF,30,250,1000,,420,12.86185537,29.85368387,0.317407108,327.0162979,600.0006452,1.513902391,419.9916774,,85,600
45,20210318 14:55:22,BOOF,30,250,1000,,420,11.97998749,32.65525806,0.336887698,332.7597157,600.0116774,1.940295616,420.0108387,,85,600
45,20210318 15:05:24,BOOF,30,250,1000,,420,10.96729502,35.12515806,0.371723208,339.3015115,599.9976774,2.475518729,419.9971935,,85,600
45,20210318 15:18:09,BOOF,30,250,1000,,420,10.10223752,37.27328333,0.484349417,350.158954,599.9942333,2.835592277,420.0051667,,85,600
46,20210318 16:16:23,BOOF,30,250,1000,,420,10.64039633,14.86530968,0.520690723,363.9824217,600.0144194,1.132883501,419.9994516,,85,600
46,20210318 16:26:23,BOOF,30,250,1000,,420,11.85090051,17.31426452,0.511525256,356.4994912,599.9793548,1.334109911,419.9990968,,85,600
46,20210318 16:36:24,BOOF,30,250,1000,,420,12.75100818,20.22824516,0.507249564,350.8203913,600.0134516,1.506974057,419.9772258,,85,600
46,20210318 16:46:25,BOOF,30,250,1000,,420,13.5575495,23.41906333,0.506428958,347.1423691,599.9879333,1.510010903,420.0106667,,85,600
46,20210318 16:56:25,BOOF,30,250,1000,,420,13.77215582,26.71840323,0.492300291,344.9024325,599.9803548,1.513418477,419.9942258,,85,600
46,20210318 17:06:26,BOOF,30,250,1000,,420,13.22156412,29.97734333,0.471909206,345.5426509,600.0032667,1.51326636,419.9832333,,85,600
46,20210318 17:16:26,BOOF,30,250,1000,,420,12.0959231,33.20573871,0.433147129,345.9649735,599.9994839,1.681619368,420.0053871,,85,600
46,20210318 17:26:27,BOOF,30,250,1000,,420,10.88315712,35.83158387,0.430164564,345.9245244,599.9856774,2.418714886,419.9941613,,85,600
46,20210318 17:36:27,BOOF,30,250,1000,,420,9.588120426,38.19507742,0.427170018,346.2824027,599.9930323,3.159885223,419.9952258,,85,600
47,20210319 13:35:26,HOVU,30,250,1000,,420,6.310234023,14.87221935,0.147552993,332.7942804,599.9816129,1.39863767,420.0149677,,85,600
47,20210319 13:45:26,HOVU,30,250,1000,,420,7.10668317,17.60399,0.142219267,319.537382,599.9852333,1.507325871,420.0143333,,85,600
47,20210319 13:55:27,HOVU,30,250,1000,,420,8.183659607,20.79662,0.16059833,316.2229279,600.026,1.508999353,420.0103,,85,600
47,20210319 14:05:28,HOVU,30,250,1000,,420,9.013616761,24.14140323,0.179357015,315.9019634,600.0001613,1.514932383,420.0130968,,85,600
47,20210319 14:15:57,HOVU,30,250,1000,,420,9.478427162,27.4198,0.210495193,323.1968897,600.0102,1.509679149,419.9724,,85,600
47,20210319 14:26:12,HOVU,30,250,1000,,420,9.989217205,30.47810323,0.288083753,338.2133291,600.0014516,1.515238103,420.0107742,,85,600
47,20210319 14:36:21,HOVU,30,250,1000,,420,9.904189547,33.14602903,0.348295796,344.8929823,599.9817097,1.879832472,420.0027742,,85,600
47,20210319 14:47:59,HOVU,30,250,1000,,420,9.079894477,35.43054667,0.529896292,358.1077341,599.9998333,2.381720821,420.0382,,85,600
47,20210319 14:58:19,HOVU,30,250,1000,,420,8.105079284,37.27133548,0.60804939,359.7206084,599.9964839,2.93147885,419.9844839,,85,600
48,20210319 16:00:59,HOVU,30,250,1000,,420,7.974457294,15.30161667,0.089727545,258.9825636,599.9908,1.497625609,420.0051,,85,600
48,20210319 16:10:59,HOVU,30,250,1000,,420,8.843844256,18.04969032,0.085096332,234.0655254,600.0045806,1.504588507,420.0141935,,85,600
48,20210319 16:21:00,HOVU,30,250,1000,,420,10.52239439,21.19110968,0.113339566,249.2473005,599.9910968,1.509791314,420.0009032,,85,600
48,20210319 16:31:10,HOVU,30,250,1000,,420,11.71890912,24.44491667,0.139150028,261.1485866,600.0066667,1.513170502,419.9909333,,85,600
48,20210319 16:41:11,HOVU,30,250,1000,,420,12.22150028,27.73256333,0.155945316,269.5791135,600.0146,1.51655088,419.9871,,85,600
48,20210319 16:51:11,HOVU,30,250,1000,,420,12.00192159,31.04664516,0.166698522,279.440498,599.9943871,1.575388854,420.0117419,,85,600
48,20210319 17:01:12,HOVU,30,250,1000,,420,11.29452486,34.10278333,0.192405405,296.8111691,599.9996333,2.227714636,419.9833,,85,600
48,20210319 17:11:13,HOVU,30,250,1000,,420,9.858671267,37.05234839,0.210623487,312.0676258,599.9898065,2.963044861,419.9949355,,85,600
48,20210319 17:21:21,HOVU,30,250,1000,,420,7.882187763,39.71872,0.227953846,328.1050289,599.9881667,3.70162271,419.9959333,,85,600
49,20210322 12:21:39,RASA,20,250,1000,,420,20.67108572,11.47353,0.474206044,320.7537965,599.9827,1.020486267,420.0251667,,85,600
49,20210322 12:31:40,RASA,20,250,1000,,420,23.39773497,13.88689333,0.465384977,305.9910422,599.9968667,1.201911532,420.0012667,,85,600
49,20210322 12:41:40,RASA,20,250,1000,,420,24.89305009,16.59565,0.4512233,295.0720384,599.9908,1.441474484,419.9975,,85,600
49,20210322 12:51:41,RASA,20,250,1000,,420,25.19949481,19.65148333,0.438047277,290.6205455,599.9832,1.505031525,420.0038333,,85,600
49,20210322 13:01:42,RASA,20,250,1000,,420,25.35990373,22.59736,0.441787337,290.5902884,600.0070333,1.504790035,420.0132667,,85,600
49,20210322 13:11:44,RASA,20,250,1000,,420,25.04439719,25.32649,0.473772472,297.9134068,600.0064,1.508939488,419.9964333,,85,600
49,20210322 13:21:44,RASA,20,250,1000,,420,24.34769399,28.00861333,0.518848334,307.7837731,600.0007,1.514525775,419.9901667,,85,600
49,20210322 13:31:45,RASA,20,250,1000,,420,23.56019815,30.14721,0.582575411,316.2322087,600.0052,1.850061646,420.0160333,,85,600
49,20210322 13:41:45,RASA,20,250,1000,,420,22.30826343,32.5236,0.632955395,322.5647816,599.9997097,2.244311868,420.0022581,,85,600
50,20210322 14:52:37,BOOF,20,250,1000,,420,18.10394192,11.88806,0.296904763,295.49558,599.9826,1.145290604,419.9903,,85,600
50,20210322 15:02:37,BOOF,20,250,1000,,420,20.66104245,14.43855667,0.364855722,298.4142198,600.0153333,1.307551847,419.9795,,85,600
50,20210322 15:12:38,BOOF,20,250,1000,,420,22.65627115,17.01012581,0.502873682,313.272101,600.0105806,1.444836957,419.9897742,,85,600
50,20210322 15:22:38,BOOF,20,250,1000,,420,23.52123274,19.55175,0.608641498,321.7036055,599.9872,1.505786444,419.9838667,,85,600
50,20210322 15:32:39,BOOF,20,250,1000,,420,24.30261365,22.28136333,0.673334726,324.6627245,600.0174333,1.509331454,419.9897,,85,600
50,20210322 15:44:01,BOOF,20,250,1000,,420,24.68017459,24.9855,0.854336783,335.144012,600.0361333,1.505070917,420.0243333,,85,600
50,20210322 15:54:02,BOOF,20,250,1000,,420,24.56732089,27.50694667,1.01844573,342.2275806,600.019,1.510599168,419.9904,,85,600
50,20210322 16:04:04,BOOF,20,250,1000,,420,23.91566983,30.0657,1.12486066,347.118746,599.9835667,1.507790765,419.9899,,85,600
50,20210322 16:15:57,BOOF,20,250,1000,,420,23.01800956,31.98180323,1.307124491,351.590547,599.9940645,1.705968258,419.9977097,,85,600
51,20210322 17:15:51,HOVU,20,250,1000,,420,10.6672917,12.77896129,0.16480901,296.6490708,600.0040645,1.281263805,419.994871,,85,600
51,20210322 17:25:51,HOVU,20,250,1000,,420,11.78122383,15.55097,0.1378429,261.354166,600.0048,1.506357594,419.9687333,,85,600
51,20210322 17:35:52,HOVU,20,250,1000,,420,12.89001171,18.77967742,0.134430462,243.6713452,599.9884194,1.508094019,419.9868387,,85,600
51,20210322 17:45:53,HOVU,20,250,1000,,420,14.23932498,22.04935484,0.175907722,265.5854758,600.0115161,1.507663675,419.9859355,,85,600
51,20210322 17:55:53,HOVU,20,250,1000,,420,15.3550324,25.06209667,0.220643632,282.0719795,600.0025,1.51085918,420.0095,,85,600
51,20210322 18:06:12,HOVU,20,250,1000,,420,15.68697726,27.90095806,0.258359965,295.3217216,599.9899355,1.539799248,420.0077742,,85,600
51,20210322 18:16:13,HOVU,20,250,1000,,420,15.34803506,30.12802667,0.282344369,302.3985168,599.9746,2.019739513,419.9858667,,85,600
51,20210322 18:26:14,HOVU,20,250,1000,,420,14.04344774,32.77778667,0.257056163,299.4643205,600.0098,2.63564119,419.9988333,,85,600
51,20210322 18:36:14,HOVU,20,250,1000,,420,12.32833448,35.44961667,0.229976837,298.428828,599.9963333,3.353052394,420.0100667,,85,600
52,20210323 15:55:16,BOOF,10,250,1000,,420,15.57162478,8.390352,0.32587246,320.8460886,599.989,0.893320197,420.0048,,85,600
52,20210323 16:05:17,BOOF,10,250,1000,,420,17.59495892,10.18890968,0.363724462,317.0206961,600.0037419,0.98948468,419.9917742,,85,600
52,20210323 16:15:17,BOOF,10,250,1000,,420,19.38323873,12.81750667,0.400209301,313.8512644,599.9848667,1.157217123,420.0145333,,85,600
52,20210323 16:25:18,BOOF,10,250,1000,,420,20.79755101,15.47484839,0.420926179,309.3194557,600.0042258,1.362747158,419.9622903,,85,600
52,20210323 16:35:19,BOOF,10,250,1000,,420,21.39160773,18.69369667,0.433856051,307.8775486,600.0004,1.502249978,419.9866,,85,600
52,20210323 16:45:19,BOOF,10,250,1000,,420,21.81552828,21.7228871,0.457820374,309.9612606,600.0049032,1.500635353,420.0109677,,85,600
52,20210323 16:55:20,BOOF,10,250,1000,,420,21.66978975,24.88381613,0.506797294,317.52175,600.0129677,1.511908865,419.9704194,,85,600
52,20210323 17:05:20,BOOF,10,250,1000,,420,20.79864576,27.80157,0.585030672,327.8276164,600.0029333,1.751702274,420.0025667,,85,600
52,20210323 17:13:30,BOOF,10,250,1000,,420,19.54190381,30.18197,0.601475968,331.0947039,599.9999667,2.136061893,420.0202333,,85,600
53,20210323 18:02:57,RASA,10,250,1000,,420,19.96950267,8.971907742,0.282662301,279.5545783,599.9867097,0.950466941,420.0046774,,85,600
53,20210323 18:10:27,RASA,10,250,1000,,420,22.12580684,10.57566667,0.309592934,275.3298852,599.9863667,1.044454776,420.0173667,,85,600
53,20210323 18:20:28,RASA,10,250,1000,,420,24.54518248,13.19352581,0.322592652,264.2314006,599.9869677,1.234632087,420.0134194,,85,600
53,20210323 18:30:28,RASA,10,250,1000,,420,25.47905792,16.48574333,0.317563824,255.0639782,600.0126667,1.501909597,419.9976,,85,600
53,20210323 18:40:29,RASA,10,250,1000,,420,25.42760696,19.10063226,0.316616678,254.9006,599.975,1.513145162,419.9929032,,85,600
53,20210323 18:50:29,RASA,10,250,1000,,420,25.14887875,22.04443226,0.333369941,262.822114,600.0043871,1.51004778,419.9941613,,85,600
53,20210323 19:00:30,RASA,10,250,1000,,420,24.76287131,24.81347,0.360024234,273.6785438,599.9634333,1.497960025,419.9792,,85,600
53,20210323 19:11:03,RASA,10,250,1000,,420,24.28679094,27.5554,0.413345737,287.355584,600.0071,1.880581841,420.0030333,,85,600
53,20210323 19:21:08,RASA,10,250,1000,,420,23.43531165,30.15435333,0.459669062,297.1290256,599.9956667,2.3499384,420.0023667,,85,600
54,20210324 14:56:55,HOVU,10,250,1000,,420,13.41497976,7.478587667,0.21773169,300.4925753,599.9895,0.86796345,420.0071,,85,600
54,20210324 15:06:55,HOVU,10,250,1000,,420,15.12403217,10.04128667,0.199649465,275.0444702,600.0187,1.046831174,420.0097667,,85,600
54,20210324 15:16:56,HOVU,10,250,1000,,420,16.58333107,13.14374,0.197016058,258.5900795,600.0044667,1.288782219,419.9959667,,85,600
54,20210324 15:26:56,HOVU,10,250,1000,,420,16.93693386,16.31324333,0.178736646,240.1950232,600.0077667,1.510229271,419.9822667,,85,600
54,20210324 15:36:57,HOVU,10,250,1000,,420,16.68786005,19.52988333,0.162675483,228.1662002,599.9962,1.506781087,419.9895667,,85,600
54,20210324 15:47:18,HOVU,10,250,1000,,420,16.37587436,22.57984194,0.165159613,233.985874,600.0033871,1.491506428,420.005871,,85,600
54,20210324 15:57:19,HOVU,10,250,1000,,420,15.27709049,25.766,0.147231389,225.2585781,599.9830645,1.978693534,420.0083871,,85,600
54,20210324 16:07:19,HOVU,10,250,1000,,420,13.32195447,28.77418667,0.12549016,220.4491011,599.9956,2.577856874,419.9895333,,85,600
54,20210324 16:17:20,HOVU,10,250,1000,,420,12.00867436,32.08990333,0.118483407,225.1547677,599.9919667,3.350652372,419.9979667,,85,600
55,20201123 11:50:03,RASA,15,250,1000,,420,22.52847966,12.86434191,0.42259408,297.1281277,600.0142,1.075002086,420.0033,,85,600
55,20201123 12:03:32,RASA,15,250,1000,,420,24.3598944,15.20648923,0.469348516,295.7844383,600.0099667,1.217873723,419.9881667,,85,600
55,20201123 12:18:03,RASA,15,250,1000,,420,24.22133292,18.46122365,0.362288384,270.2487293,599.9816,1.582055656,419.9810667,,85,600
55,20201123 12:35:30,RASA,15,250,1000,,420,24.72145542,21.74563292,0.40749992,279.0500436,600.0057,1.599507072,420.029,,85,600
55,20201123 12:48:58,RASA,15,250,1000,,420,23.52990939,25.35012196,0.365392488,274.6090384,600.0136333,1.627307783,419.9775333,,85,600
55,20201123 13:02:18,RASA,15,250,1000,,420,23.02855081,28.51493173,0.40462073,286.5705036,600.0022667,1.667887286,420.0105667,,85,600
55,20201123 13:16:44,RASA,15,250,1000,,420,21.73696615,31.71211022,0.42755472,297.1496049,600.0028667,1.732966089,419.9952333,,85,600
55,20201123 13:30:40,RASA,15,250,1000,,420,19.79158274,34.3191487,0.385617246,294.1217267,599.9792667,2.444527415,420.0062333,,85,600
55,20201123 13:44:39,RASA,15,250,1000,,420,17.24436381,36.96637612,0.351514473,295.6007327,600.0096129,3.242734861,419.9820645,,85,600
55,20201123 13:58:20,RASA,15,250,1000,,420,15.39025513,38.61284514,0.375360112,306.3373578,599.9375806,3.793299184,420.0042903,,85,600
56,20201123 15:20:13,RASA,25,250,1000,,420,16.3228447,13.2115549,0.298002066,299.4749174,599.9955161,1.139791321,419.9895161,,85,600
56,20201123 15:34:26,RASA,25,250,1000,,420,19.12205636,15.58092097,0.339273221,291.5311762,599.9944667,1.288136053,419.9863333,,85,600
56,20201123 15:48:41,RASA,25,250,1000,,420,21.52513532,18.6842136,0.316927281,267.76529,600.0004667,1.582188618,419.9700333,,85,600
56,20201123 16:02:23,RASA,25,250,1000,,420,21.96797788,22.28928311,0.292351269,255.6554117,600.0159,1.610244419,420.0167,,85,600
56,20201123 16:16:43,RASA,25,250,1000,,420,22.52734024,25.63151147,0.325939607,263.9241525,599.9846333,1.63307486,420.0124333,,85,600
56,20201123 16:31:44,RASA,25,250,1000,,420,22.86907118,28.67463641,0.398298518,281.0866027,599.9868,1.671785318,419.9937667,,85,600
56,20201123 16:46:25,RASA,25,250,1000,,420,22.85967106,31.61901675,0.439114836,288.1422917,600.0346129,1.822209528,419.9955484,,85,600
56,20201123 16:55:05,RASA,25,250,1000,,420,22.1283792,33.24497799,0.578187285,307.2231313,600.0297097,2.177603195,419.9855484,,85,600
56,20201123 17:06:56,RASA,25,250,1000,,420,20.38743855,35.30491767,0.61277405,312.4000529,599.9979355,2.790419202,419.9854194,,85,600
56,20201123 17:28:47,RASA,25,250,1000,,420,19.66544019,35.74750163,0.555942366,309.87309,600.0015161,2.894603847,419.997,,85,600
56,20201123 17:37:41,RASA,25,250,1000,,420,18.56278079,36.97283141,0.590111707,313.9910961,599.9999333,3.298894926,419.9965,,85,600
57,20201124 12:25:29,RASA,25,250,1000,,420,16.3136597,12.38789551,0.733523455,352.038777,599.9907667,0.825599535,420.0004667,,85,600
57,20201124 12:40:58,RASA,25,250,1000,,420,19.95612402,14.78183064,0.719232324,336.5682,600.0001613,0.971468108,420.013871,,85,600
57,20201124 12:53:23,RASA,25,250,1000,,420,22.88604963,17.56775052,0.695939772,322.3555541,599.9992667,1.173603905,420.0091667,,85,600
57,20201124 13:04:52,RASA,25,250,1000,,420,24.25931841,20.57559061,0.645355132,310.7285913,600.0129,1.45302768,420.0007667,,85,600
57,20201124 13:17:12,RASA,25,250,1000,,420,24.3978471,23.84342978,0.594972123,303.3380512,600.0279,1.701334623,419.9886333,,85,600
57,20201124 13:30:02,RASA,25,250,1000,,420,23.81109907,27.32481248,0.577781329,303.5820369,599.9794194,1.743080786,420.0109355,,85,600
57,20201124 13:43:08,RASA,25,250,1000,,420,23.11178457,30.39078403,0.641614215,311.9016015,600.0126667,1.795306117,420.0019667,,85,600
57,20201124 13:56:00,RASA,25,250,1000,,420,22.3572065,32.45796388,0.782679748,321.7582035,600.0019032,2.042445123,420.0089355,,85,600
57,20201124 14:07:49,RASA,25,250,1000,,420,21.4187695,33.69097993,0.976988579,329.0163454,600.0193,2.398626298,419.9694333,,85,600
58,20201124 15:07:20,RASA,35,250,1000,,420,13.32798125,11.85716935,1.963738636,382.0789519,600.0121935,0.533413187,420.02,,85,600
58,20201124 15:19:17,RASA,35,250,1000,,420,14.66411906,13.89586953,1.967096885,378.045291,599.9972903,0.608499308,420.0079032,,85,600
58,20201124 15:31:31,RASA,35,250,1000,,420,15.9345348,16.5921351,1.973451001,373.7112264,600.0041613,0.72178751,419.9930968,,85,600
58,20201124 15:52:34,RASA,35,250,1000,,420,16.39594623,19.54531782,1.935934776,370.5726622,599.9959032,0.874127333,420.0046452,,85,600
58,20201124 16:04:29,RASA,35,250,1000,,420,16.19487312,22.13304824,1.865328305,368.6361547,600.0133,1.040153919,420.0060333,,85,600
58,20201124 16:16:20,RASA,35,250,1000,,420,15.36721115,24.75098,1.778855605,367.6909359,600.0061935,1.241584191,419.9898065,,85,600
